city,date,rate,state
Hyderabad,01-12-2011,73.07,Telangana
Hyderabad,01-04-2012,73.08,Telangana
Hyderabad,24-05-2012,81.44,Telangana
Hyderabad,03-06-2012,78.11,Telangana
Hyderabad,29-06-2012,74.89,Telangana
Hyderabad,24-07-2012,75.8,Telangana
Hyderabad,25-07-2012,75.42,Telangana
Hyderabad,09-10-2012,74.68,Telangana
Hyderabad,27-10-2012,74.98,Telangana
Hyderabad,16-11-2012,73.73,Telangana
Hyderabad,18-01-2013,73.41,Telangana
Hyderabad,16-02-2013,75.37,Telangana
Hyderabad,02-03-2013,77.21,Telangana
Hyderabad,16-03-2013,74.59,Telangana
Hyderabad,02-04-2013,73.44,Telangana
Hyderabad,16-04-2013,72.14,Telangana
Hyderabad,01-05-2013,68.86,Telangana
Hyderabad,01-06-2013,69.84,Telangana
Hyderabad,16-06-2013,72.46,Telangana
Hyderabad,29-06-2013,74.9,Telangana
Hyderabad,15-07-2013,76.94,Telangana
Hyderabad,01-08-2013,77.85,Telangana
Hyderabad,01-09-2013,80.93,Telangana
Hyderabad,14-09-2013,83.07,Telangana
Hyderabad,01-10-2013,79.08,Telangana
Hyderabad,01-11-2013,77.57,Telangana
Hyderabad,21-12-2013,78.1,Telangana
Hyderabad,04-01-2014,79.11,Telangana
Hyderabad,01-03-2014,79.9,Telangana
Hyderabad,01-04-2014,78.92,Telangana
Hyderabad,16-04-2014,78,Telangana
Hyderabad,07-06-2014,78.11,Telangana
Hyderabad,25-06-2014,78.17,Telangana
Hyderabad,01-07-2014,80.41,Telangana
Hyderabad,01-08-2014,79.22,Telangana
Hyderabad,15-08-2014,76.84,Telangana
Hyderabad,31-08-2014,74.86,Telangana
Hyderabad,01-10-2014,74.15,Telangana
Hyderabad,15-10-2014,72.83,Telangana
Hyderabad,01-11-2014,70.19,Telangana
Hyderabad,01-12-2014,69.19,Telangana
Hyderabad,16-12-2014,67.02,Telangana
Hyderabad,17-01-2015,64.37,Telangana
Hyderabad,01-02-2015,66.38,Telangana
Hyderabad,04-02-2015,63.81,Telangana
Hyderabad,06-02-2015,63.73,Telangana
Hyderabad,16-02-2015,64.65,Telangana
Hyderabad,01-03-2015,68.23,Telangana
Hyderabad,02-04-2015,67.69,Telangana
Hyderabad,15-04-2015,66.79,Telangana
Hyderabad,01-05-2015,71.21,Telangana
Hyderabad,16-05-2015,74.73,Telangana
Hyderabad,16-06-2015,75.45,Telangana
Hyderabad,01-07-2015,75.11,Telangana
Hyderabad,15-07-2015,72.52,Telangana
Hyderabad,01-08-2015,69.82,Telangana
Hyderabad,15-08-2015,68.45,Telangana
Hyderabad,01-09-2015,66.29,Telangana
Hyderabad,01-11-2015,65.76,Telangana
Hyderabad,16-11-2015,66.07,Telangana
Hyderabad,01-12-2015,65.47,Telangana
Hyderabad,16-12-2015,64.92,Telangana
Hyderabad,01-01-2016,64.24,Telangana
Hyderabad,16-01-2016,63.9,Telangana
Hyderabad,01-02-2016,63.85,Telangana
Hyderabad,17-02-2016,63.84,Telangana
Hyderabad,09-03-2016,60.63,Telangana
Hyderabad,17-03-2016,63.9,Telangana
Hyderabad,05-04-2016,66.22,Telangana
Hyderabad,16-04-2016,65.18,Telangana
Hyderabad,01-05-2016,66.29,Telangana
Hyderabad,17-05-2016,67.17,Telangana
Hyderabad,01-06-2016,69.91,Telangana
Hyderabad,16-06-2016,69.96,Telangana
Hyderabad,01-07-2016,69.06,Telangana
Hyderabad,15-07-2016,66.67,Telangana
Hyderabad,01-08-2016,65.22,Telangana
Hyderabad,15-08-2016,64.16,Telangana
Hyderabad,01-09-2016,67.75,Telangana
Hyderabad,15-09-2016,68.56,Telangana
Hyderabad,01-10-2016,68.95,Telangana
Hyderabad,05-10-2016,69.07,Telangana
Hyderabad,15-10-2016,70.91,Telangana
Hyderabad,06-11-2016,72.25,Telangana
Hyderabad,16-11-2016,70.4,Telangana
Hyderabad,01-12-2016,70.58,Telangana
Hyderabad,17-12-2016,73.61,Telangana
Hyderabad,01-01-2017,75.37,Telangana
Hyderabad,16-01-2017,75.94,Telangana
Hyderabad,01-04-2017,70.81,Telangana
Hyderabad,16-04-2017,72.7,Telangana
Hyderabad,01-05-2017,72.72,Telangana
Hyderabad,16-05-2017,69.8,Telangana
Hyderabad,01-06-2017,71.49,Telangana
Hyderabad,16-06-2017,69.61,Telangana
Hyderabad,19-06-2017,68.73,Telangana
Hyderabad,20-06-2017,68.57,Telangana
Hyderabad,21-06-2017,68.62,Telangana
Hyderabad,22-06-2017,68.46,Telangana
Hyderabad,23-06-2017,68.23,Telangana
Hyderabad,26-06-2017,67.56,Telangana
Hyderabad,27-06-2017,67.42,Telangana
Hyderabad,28-06-2017,67.46,Telangana
Hyderabad,29-06-2017,67.42,Telangana
Hyderabad,30-06-2017,67.3,Telangana
Hyderabad,03-07-2017,67.11,Telangana
Hyderabad,04-07-2017,67.01,Telangana
Hyderabad,05-07-2017,67.06,Telangana
Hyderabad,06-07-2017,67.13,Telangana
Hyderabad,07-07-2017,67.27,Telangana
Hyderabad,10-07-2017,67.85,Telangana
Hyderabad,11-07-2017,67.91,Telangana
Hyderabad,12-07-2017,67.96,Telangana
Hyderabad,13-07-2017,67.89,Telangana
Hyderabad,14-07-2017,67.87,Telangana
Hyderabad,17-07-2017,68.22,Telangana
Hyderabad,18-07-2017,68.2,Telangana
Hyderabad,19-07-2017,68.28,Telangana
Hyderabad,20-07-2017,68.33,Telangana
Hyderabad,21-07-2017,68.28,Telangana
Hyderabad,24-07-2017,68.62,Telangana
Hyderabad,25-07-2017,68.67,Telangana
Hyderabad,26-07-2017,68.59,Telangana
Hyderabad,27-07-2017,68.61,Telangana
Hyderabad,28-07-2017,68.72,Telangana
Hyderabad,31-07-2017,69.32,Telangana
Hyderabad,01-08-2017,69.31,Telangana
Hyderabad,04-08-2017,69.87,Telangana
Hyderabad,07-08-2017,70.65,Telangana
Hyderabad,08-08-2017,70.66,Telangana
Hyderabad,09-08-2017,70.73,Telangana
Hyderabad,10-08-2017,70.89,Telangana
Hyderabad,11-08-2017,71.22,Telangana
Hyderabad,14-08-2017,72.02,Telangana
Hyderabad,16-08-2017,72.14,Telangana
Hyderabad,17-08-2017,72.25,Telangana
Hyderabad,18-08-2017,72.31,Telangana
Hyderabad,21-08-2017,72.64,Telangana
Hyderabad,22-08-2017,72.7,Telangana
Hyderabad,23-08-2017,72.85,Telangana
Hyderabad,24-08-2017,72.93,Telangana
Hyderabad,28-08-2017,73.23,Telangana
Hyderabad,29-08-2017,73.18,Telangana
Hyderabad,30-08-2017,73.26,Telangana
Hyderabad,31-08-2017,73.29,Telangana
Hyderabad,01-09-2017,73.34,Telangana
Hyderabad,04-09-2017,73.73,Telangana
Hyderabad,05-09-2017,73.81,Telangana
Hyderabad,07-09-2017,73.91,Telangana
Hyderabad,08-09-2017,74,Telangana
Hyderabad,11-09-2017,74.41,Telangana
Hyderabad,12-09-2017,74.52,Telangana
Hyderabad,13-09-2017,74.49,Telangana
Hyderabad,14-09-2017,74.54,Telangana
Hyderabad,15-09-2017,74.58,Telangana
Hyderabad,19-09-2017,74.64,Telangana
Hyderabad,20-09-2017,74.68,Telangana
Hyderabad,21-09-2017,74.64,Telangana
Hyderabad,22-09-2017,74.62,Telangana
Hyderabad,25-09-2017,74.53,Telangana
Hyderabad,26-09-2017,74.56,Telangana
Hyderabad,27-09-2017,74.53,Telangana
Hyderabad,28-09-2017,74.61,Telangana
Hyderabad,29-09-2017,74.72,Telangana
Hyderabad,03-10-2017,75.01,Telangana
Hyderabad,04-10-2017,72.4,Telangana
Hyderabad,05-10-2017,72.36,Telangana
Hyderabad,06-10-2017,72.38,Telangana
Hyderabad,09-10-2017,72.44,Telangana
Hyderabad,10-10-2017,72.48,Telangana
Hyderabad,11-10-2017,72.51,Telangana
Hyderabad,12-10-2017,72.44,Telangana
Hyderabad,13-10-2017,72.46,Telangana
Hyderabad,16-10-2017,72.27,Telangana
Hyderabad,17-10-2017,72.24,Telangana
Hyderabad,18-10-2017,72.28,Telangana
Hyderabad,24-10-2017,72.6,Telangana
Hyderabad,25-10-2017,72.66,Telangana
Hyderabad,26-10-2017,72.69,Telangana
Hyderabad,30-10-2017,73.1,Telangana
Hyderabad,31-10-2017,73.2,Telangana
Hyderabad,02-11-2017,73.32,Telangana
Hyderabad,03-11-2017,73.42,Telangana
Hyderabad,06-11-2017,73.87,Telangana
Hyderabad,07-11-2017,73.91,Telangana
Hyderabad,09-11-2017,73.96,Telangana
Hyderabad,10-11-2017,74.04,Telangana
Hyderabad,13-11-2017,73.97,Telangana
Hyderabad,14-11-2017,73.83,Telangana
Hyderabad,15-11-2017,73.78,Telangana
Hyderabad,16-11-2017,73.75,Telangana
Hyderabad,17-11-2017,73.7,Telangana
Hyderabad,20-11-2017,73.68,Telangana
Hyderabad,21-11-2017,73.62,Telangana
Hyderabad,22-11-2017,73.57,Telangana
Hyderabad,23-11-2017,73.51,Telangana
Hyderabad,24-11-2017,73.49,Telangana
Hyderabad,27-11-2017,73.44,Telangana
Hyderabad,28-11-2017,73.33,Telangana
Hyderabad,29-11-2017,73.41,Telangana
Hyderabad,30-11-2017,73.31,Telangana
Hyderabad,01-12-2017,73.29,Telangana
Hyderabad,05-12-2017,73.4,Telangana
Hyderabad,06-12-2017,73.31,Telangana
Hyderabad,07-12-2017,73.3,Telangana
Hyderabad,08-12-2017,73.26,Telangana
Hyderabad,11-12-2017,73.27,Telangana
Hyderabad,12-12-2017,73.15,Telangana
Hyderabad,13-12-2017,73.13,Telangana
Hyderabad,15-12-2017,73.16,Telangana
Hyderabad,18-12-2017,73.34,Telangana
Hyderabad,19-12-2017,73.42,Telangana
Hyderabad,20-12-2017,73.51,Telangana
Hyderabad,21-12-2017,73.5,Telangana
Hyderabad,22-12-2017,73.59,Telangana
Hyderabad,26-12-2017,73.81,Telangana
Hyderabad,27-12-2017,73.82,Telangana
Hyderabad,28-12-2017,73.92,Telangana
Hyderabad,29-12-2017,74.01,Telangana
Hyderabad,01-01-2018,74.17,Telangana
Hyderabad,02-01-2018,74.09,Telangana
Hyderabad,03-01-2018,74.17,Telangana
Hyderabad,05-01-2018,74.19,Telangana
Hyderabad,08-01-2018,74.65,Telangana
Hyderabad,09-01-2018,74.7,Telangana
Hyderabad,10-01-2018,74.78,Telangana
Hyderabad,11-01-2018,74.82,Telangana
Hyderabad,12-01-2018,74.88,Telangana
Hyderabad,15-01-2018,75.35,Telangana
Hyderabad,16-01-2018,75.45,Telangana
Hyderabad,17-01-2018,75.57,Telangana
Hyderabad,18-01-2018,75.75,Telangana
Hyderabad,19-01-2018,75.9,Telangana
Hyderabad,22-01-2018,76.47,Telangana
Hyderabad,23-01-2018,76.63,Telangana
Hyderabad,24-01-2018,76.68,Telangana
Hyderabad,25-01-2018,76.74,Telangana
Hyderabad,29-01-2018,77.11,Telangana
Hyderabad,30-01-2018,77.2,Telangana
Hyderabad,01-02-2018,77.34,Telangana
Hyderabad,02-02-2018,77.39,Telangana
Hyderabad,05-02-2018,77.61,Telangana
Hyderabad,06-02-2018,77.69,Telangana
Hyderabad,08-02-2018,77.68,Telangana
Hyderabad,09-02-2018,77.66,Telangana
Hyderabad,12-02-2018,77.29,Telangana
Hyderabad,13-02-2018,77.22,Telangana
Hyderabad,15-02-2018,77.06,Telangana
Hyderabad,16-02-2018,76.77,Telangana
Hyderabad,19-02-2018,76.14,Telangana
Hyderabad,20-02-2018,75.93,Telangana
Hyderabad,21-02-2018,75.92,Telangana
Hyderabad,22-02-2018,75.9,Telangana
Hyderabad,23-02-2018,75.81,Telangana
Hyderabad,26-02-2018,75.72,Telangana
Hyderabad,27-02-2018,75.7,Telangana
Hyderabad,01-03-2018,75.84,Telangana
Hyderabad,02-03-2018,76.03,Telangana
Hyderabad,05-03-2018,76.64,Telangana
Hyderabad,06-03-2018,76.71,Telangana
Hyderabad,09-03-2018,76.75,Telangana
Hyderabad,12-03-2018,76.78,Telangana
Hyderabad,13-03-2018,76.8,Telangana
Hyderabad,15-03-2018,76.78,Telangana
Hyderabad,16-03-2018,76.69,Telangana
Hyderabad,19-03-2018,76.5,Telangana
Hyderabad,20-03-2018,76.51,Telangana
Hyderabad,22-03-2018,76.57,Telangana
Hyderabad,23-03-2018,76.62,Telangana
Hyderabad,26-03-2018,77.14,Telangana
Hyderabad,27-03-2018,77.25,Telangana
Hyderabad,29-03-2018,77.44,Telangana
Hyderabad,30-03-2018,77.69,Telangana
Hyderabad,02-04-2018,78.21,Telangana
Hyderabad,03-04-2018,78.35,Telangana
Hyderabad,05-04-2018,78.39,Telangana
Hyderabad,09-04-2018,78.4,Telangana
Hyderabad,10-04-2018,78.39,Telangana
Hyderabad,12-04-2018,78.34,Telangana
Hyderabad,13-04-2018,78.31,Telangana
Hyderabad,16-04-2018,78.43,Telangana
Hyderabad,19-04-2018,78.48,Telangana
Hyderabad,20-04-2018,78.49,Telangana
Hyderabad,23-04-2018,78.94,Telangana
Hyderabad,24-04-2018,79.08,Telangana
Hyderabad,14-05-2018,79.27,Telangana
Hyderabad,15-05-2018,79.43,Telangana
Hyderabad,16-05-2018,79.59,Telangana
Hyderabad,17-05-2018,79.82,Telangana
Hyderabad,18-05-2018,79.27,Telangana
Hyderabad,21-05-2018,81.15,Telangana
Hyderabad,22-05-2018,81.47,Telangana
Hyderabad,23-05-2018,81.79,Telangana
Hyderabad,24-05-2018,82.11,Telangana
Hyderabad,25-05-2018,82.49,Telangana
Hyderabad,26-05-2018,82.64,Telangana
Hyderabad,27-05-2018,82.8,Telangana
Hyderabad,28-05-2018,82.96,Telangana
Hyderabad,29-05-2018,83.13,Telangana
Hyderabad,31-05-2018,83.04,Telangana
Hyderabad,01-06-2018,82.98,Telangana
Hyderabad,02-06-2018,82.88,Telangana
Hyderabad,03-06-2018,82.79,Telangana
Hyderabad,04-06-2018,82.63,Telangana
Hyderabad,05-06-2018,82.49,Telangana
Hyderabad,06-06-2018,82.37,Telangana
Hyderabad,07-06-2018,82.28,Telangana
Hyderabad,08-06-2018,82.05,Telangana
Hyderabad,09-06-2018,81.63,Telangana
Hyderabad,10-06-2018,81.37,Telangana
Hyderabad,11-06-2018,81.16,Telangana
Hyderabad,12-06-2018,81,Telangana
Hyderabad,15-06-2018,80.92,Telangana
Hyderabad,19-06-2018,80.83,Telangana
Hyderabad,21-06-2018,80.71,Telangana
Hyderabad,22-06-2018,80.57,Telangana
Hyderabad,23-06-2018,80.47,Telangana
Hyderabad,24-06-2018,80.32,Telangana
Hyderabad,25-06-2018,80.22,Telangana
Hyderabad,26-06-2018,80.07,Telangana
Hyderabad,05-07-2018,80.24,Telangana
Hyderabad,06-07-2018,80.39,Telangana
Hyderabad,09-07-2018,80.93,Telangana
Hyderabad,10-07-2018,81.11,Telangana
Hyderabad,12-07-2018,81.17,Telangana
Hyderabad,13-07-2018,81.35,Telangana
Hyderabad,16-07-2018,81.44,Telangana
Hyderabad,20-07-2018,81.27,Telangana
Hyderabad,23-07-2018,80.93,Telangana
Hyderabad,24-07-2018,80.86,Telangana
Hyderabad,30-07-2018,80.88,Telangana
Hyderabad,31-07-2018,80.94,Telangana
Hyderabad,02-08-2018,81.08,Telangana
Hyderabad,03-08-2018,81.16,Telangana
Hyderabad,06-08-2018,81.66,Telangana
Hyderabad,07-08-2018,81.75,Telangana
Hyderabad,13-08-2018,81.84,Telangana
Hyderabad,16-08-2018,81.89,Telangana
Hyderabad,20-08-2018,82.21,Telangana
Hyderabad,21-08-2018,82.3,Telangana
Hyderabad,24-08-2018,82.4,Telangana
Hyderabad,25-08-2018,76.47,Telangana
Hyderabad,26-08-2018,76.55,Telangana
Hyderabad,27-08-2018,82.66,Telangana
Hyderabad,28-08-2018,82.8,Telangana
Hyderabad,29-08-2018,82.94,Telangana
Hyderabad,30-08-2018,83.07,Telangana
Hyderabad,31-08-2018,83.3,Telangana
Hyderabad,03-09-2018,84.01,Telangana
Hyderabad,04-09-2018,84.18,Telangana
Hyderabad,06-09-2018,84.4,Telangana
Hyderabad,07-09-2018,84.91,Telangana
Hyderabad,10-09-2018,85.69,Telangana
Hyderabad,11-09-2018,85.84,Telangana
Hyderabad,13-09-2018,85.98,Telangana
Hyderabad,14-09-2018,86.28,Telangana
Hyderabad,15-09-2018,86.65,Telangana
Hyderabad,16-09-2018,86.95,Telangana
Hyderabad,17-09-2018,87.11,Telangana
Hyderabad,18-09-2018,87.21,Telangana
Hyderabad,20-09-2018,87.28,Telangana
Hyderabad,21-09-2018,87.38,Telangana
Hyderabad,23-09-2018,87.67,Telangana
Hyderabad,24-09-2018,87.79,Telangana
Hyderabad,25-09-2018,87.94,Telangana
Hyderabad,27-09-2018,88.09,Telangana
Hyderabad,28-09-2018,88.32,Telangana
Hyderabad,30-09-2018,88.61,Telangana
Hyderabad,01-10-2018,88.85,Telangana
Hyderabad,02-10-2018,88.96,Telangana
Hyderabad,04-10-2018,89.11,Telangana
Hyderabad,05-10-2018,86.45,Telangana
Hyderabad,06-10-2018,86.65,Telangana
Hyderabad,07-10-2018,86.79,Telangana
Hyderabad,08-10-2018,87.02,Telangana
Hyderabad,09-10-2018,87.26,Telangana
Hyderabad,11-10-2018,87.37,Telangana
Hyderabad,12-10-2018,87.5,Telangana
Hyderabad,13-10-2018,87.69,Telangana
Hyderabad,14-10-2018,87.75,Telangana
Hyderabad,16-10-2018,87.87,Telangana
Hyderabad,18-10-2018,87.64,Telangana
Hyderabad,19-10-2018,87.39,Telangana
Hyderabad,20-10-2018,86.98,Telangana
Hyderabad,22-10-2018,86.39,Telangana
Hyderabad,23-10-2018,86.28,Telangana
Hyderabad,24-10-2018,86.19,Telangana
Hyderabad,25-10-2018,86.03,Telangana
Hyderabad,26-10-2018,85.76,Telangana
Hyderabad,29-10-2018,84.6,Telangana
Hyderabad,30-10-2018,84.38,Telangana
Hyderabad,01-11-2018,84.19,Telangana
Hyderabad,02-11-2018,84.02,Telangana
Hyderabad,05-11-2018,83.39,Telangana
Hyderabad,06-11-2018,83.24,Telangana
Hyderabad,12-11-2018,82.33,Telangana
Hyderabad,13-11-2018,82.19,Telangana
Hyderabad,15-11-2018,82.03,Telangana
Hyderabad,16-11-2018,81.84,Telangana
Hyderabad,19-11-2018,81.23,Telangana
Hyderabad,20-11-2018,81.08,Telangana
Hyderabad,22-11-2018,80.64,Telangana
Hyderabad,23-11-2018,80.22,Telangana
Hyderabad,26-11-2018,79.07,Telangana
Hyderabad,27-11-2018,78.62,Telangana
Hyderabad,28-11-2018,78.09,Telangana
Hyderabad,29-11-2018,77.74,Telangana
Hyderabad,30-11-2018,77.35,Telangana
Hyderabad,01-12-2018,76.98,Telangana
Hyderabad,02-12-2018,76.64,Telangana
Hyderabad,03-12-2018,76.31,Telangana
Hyderabad,04-12-2018,76.09,Telangana
Hyderabad,06-12-2018,75.66,Telangana
Hyderabad,07-12-2018,75.24,Telangana
Hyderabad,10-12-2018,74.59,Telangana
Hyderabad,11-12-2018,74.42,Telangana
Hyderabad,13-12-2018,74.51,Telangana
Hyderabad,17-12-2018,74.77,Telangana
Hyderabad,18-12-2018,74.88,Telangana
Hyderabad,21-12-2018,74.69,Telangana
Hyderabad,24-12-2018,74.06,Telangana
Hyderabad,25-12-2018,73.98,Telangana
Hyderabad,27-12-2018,73.93,Telangana
Hyderabad,28-12-2018,73.73,Telangana
Hyderabad,31-12-2018,72.97,Telangana
Hyderabad,02-01-2019,72.87,Telangana
Hyderabad,04-01-2019,72.64,Telangana
Hyderabad,07-01-2019,72.71,Telangana
Hyderabad,10-01-2019,73.11,Telangana
Hyderabad,11-01-2019,73.31,Telangana
Hyderabad,14-01-2019,74.44,Telangana
Hyderabad,16-01-2019,74.65,Telangana
Hyderabad,17-01-2019,74.8,Telangana
Hyderabad,18-01-2019,74.89,Telangana
Hyderabad,21-01-2019,75.51,Telangana
Hyderabad,22-01-2019,75.65,Telangana
Hyderabad,29-01-2019,75.57,Telangana
Hyderabad,31-01-2019,75.46,Telangana
Hyderabad,01-02-2019,75.21,Telangana
Hyderabad,05-02-2019,74.68,Telangana
Hyderabad,08-02-2019,74.62,Telangana
Hyderabad,11-02-2019,74.56,Telangana
Hyderabad,14-02-2019,74.63,Telangana
Hyderabad,15-02-2019,74.7,Telangana
Hyderabad,18-02-2019,75.18,Telangana
Hyderabad,19-02-2019,75.29,Telangana
Hyderabad,22-02-2019,75.59,Telangana
Hyderabad,25-02-2019,75.89,Telangana
Hyderabad,26-02-2019,75.99,Telangana
Hyderabad,28-02-2019,76.06,Telangana
Hyderabad,01-03-2019,76.17,Telangana
Hyderabad,04-03-2019,76.56,Telangana
Hyderabad,05-03-2019,76.63,Telangana
Hyderabad,11-03-2019,76.86,Telangana
Hyderabad,12-03-2019,76.81,Telangana
Hyderabad,14-03-2019,76.89,Telangana
Hyderabad,15-03-2019,76.96,Telangana
Hyderabad,18-03-2019,77.2,Telangana
Hyderabad,21-03-2019,77.13,Telangana
Hyderabad,22-03-2019,77.18,Telangana
Hyderabad,23-03-2019,77.24,Telangana
Hyderabad,24-03-2019,77.29,Telangana
Hyderabad,28-03-2019,77.24,Telangana
Hyderabad,01-04-2019,77.32,Telangana
Hyderabad,05-04-2019,77.37,Telangana
Hyderabad,08-04-2019,77.31,Telangana
Hyderabad,09-04-2019,77.25,Telangana
Hyderabad,12-04-2019,77.32,Telangana
Hyderabad,15-04-2019,77.44,Telangana
Hyderabad,16-04-2019,77.39,Telangana
Hyderabad,20-04-2019,77.47,Telangana
Hyderabad,22-04-2019,77.41,Telangana
Hyderabad,25-04-2019,77.49,Telangana
Hyderabad,27-04-2019,77.55,Telangana
Hyderabad,30-04-2019,77.6,Telangana
Hyderabad,02-05-2019,77.53,Telangana
Hyderabad,04-05-2019,77.54,Telangana
Hyderabad,05-05-2019,77.47,Telangana
Hyderabad,06-05-2019,77.4,Telangana
Hyderabad,09-05-2019,77.23,Telangana
Hyderabad,10-05-2019,77.01,Telangana
Hyderabad,11-05-2019,76.5,Telangana
Hyderabad,12-05-2019,76.05,Telangana
Hyderabad,13-05-2019,75.73,Telangana
Hyderabad,14-05-2019,75.47,Telangana
Hyderabad,17-05-2019,75.38,Telangana
Hyderabad,18-05-2019,75.31,Telangana
Hyderabad,20-05-2019,75.4,Telangana
Hyderabad,21-05-2019,75.45,Telangana
Hyderabad,23-05-2019,75.54,Telangana
Hyderabad,24-05-2019,75.69,Telangana
Hyderabad,25-05-2019,75.84,Telangana
Hyderabad,26-05-2019,75.99,Telangana
Hyderabad,27-05-2019,76.09,Telangana
Hyderabad,28-05-2019,76.19,Telangana
Hyderabad,30-05-2019,76.12,Telangana
Hyderabad,31-05-2019,76.05,Telangana
Hyderabad,02-06-2019,75.96,Telangana
Hyderabad,03-06-2019,75.75,Telangana
Hyderabad,04-06-2019,75.67,Telangana
Hyderabad,06-06-2019,75.5,Telangana
Hyderabad,07-06-2019,75.37,Telangana
Hyderabad,10-06-2019,74.82,Telangana
Hyderabad,13-06-2019,74.74,Telangana
Hyderabad,14-06-2019,74.56,Telangana
Hyderabad,15-06-2019,74.36,Telangana
Hyderabad,16-06-2019,74.29,Telangana
Hyderabad,24-06-2019,74.42,Telangana
Hyderabad,27-06-2019,74.5,Telangana
Hyderabad,28-06-2019,74.55,Telangana
Hyderabad,29-06-2019,74.66,Telangana
Hyderabad,30-06-2019,74.76,Telangana
Hyderabad,01-07-2019,74.86,Telangana
Hyderabad,02-07-2019,74.94,Telangana
Hyderabad,06-07-2019,77.53,Telangana
Hyderabad,09-07-2019,77.48,Telangana
Hyderabad,13-07-2019,77.57,Telangana
Hyderabad,14-07-2019,77.67,Telangana
Hyderabad,15-07-2019,77.8,Telangana
Hyderabad,16-07-2019,77.87,Telangana
Hyderabad,18-07-2019,77.95,Telangana
Hyderabad,23-07-2019,78.02,Telangana
Hyderabad,25-07-2019,77.95,Telangana
Hyderabad,26-07-2019,77.89,Telangana
Hyderabad,27-07-2019,77.84,Telangana
Hyderabad,28-07-2019,77.73,Telangana
Hyderabad,29-07-2019,77.57,Telangana
Hyderabad,30-07-2019,77.43,Telangana
Hyderabad,01-08-2019,77.37,Telangana
Hyderabad,02-08-2019,77.2,Telangana
Hyderabad,03-08-2019,77.12,Telangana
Hyderabad,04-08-2019,77.03,Telangana
Hyderabad,05-08-2019,76.87,Telangana
Hyderabad,06-08-2019,76.78,Telangana
Hyderabad,08-08-2019,76.72,Telangana
Hyderabad,09-08-2019,76.56,Telangana
Hyderabad,11-08-2019,76.47,Telangana
Hyderabad,18-08-2019,76.38,Telangana
Hyderabad,19-08-2019,76.31,Telangana
Hyderabad,24-08-2019,76.39,Telangana
Hyderabad,25-08-2019,76.47,Telangana
Hyderabad,26-08-2019,76.55,Telangana
Hyderabad,27-08-2019,76.55,Telangana
Hyderabad,29-08-2019,76.49,Telangana
Hyderabad,05-09-2019,76.46,Telangana
Hyderabad,06-09-2019,76.36,Telangana
Hyderabad,07-09-2019,76.27,Telangana
Hyderabad,08-09-2019,76.2,Telangana
Hyderabad,10-09-2019,76.26,Telangana
Hyderabad,12-09-2019,76.32,Telangana
Hyderabad,13-09-2019,76.4,Telangana
Hyderabad,14-09-2019,76.48,Telangana
Hyderabad,15-09-2019,76.54,Telangana
Hyderabad,17-09-2019,76.69,Telangana
Hyderabad,18-09-2019,76.96,Telangana
Hyderabad,19-09-2019,77.27,Telangana
Hyderabad,20-09-2019,77.64,Telangana
Hyderabad,21-09-2019,77.95,Telangana
Hyderabad,22-09-2019,78.23,Telangana
Hyderabad,23-09-2019,78.54,Telangana
Hyderabad,24-09-2019,78.77,Telangana
Hyderabad,26-09-2019,78.84,Telangana
Hyderabad,27-09-2019,79,Telangana
Hyderabad,30-09-2019,79.08,Telangana
Hyderabad,01-10-2019,79.31,Telangana
Hyderabad,03-10-2019,79.21,Telangana
Hyderabad,04-10-2019,79.01,Telangana
Hyderabad,05-10-2019,78.71,Telangana
Hyderabad,07-10-2019,78.41,Telangana
Hyderabad,08-10-2019,78.23,Telangana
Hyderabad,10-10-2019,78.18,Telangana
Hyderabad,11-10-2019,78.05,Telangana
Hyderabad,12-10-2019,77.94,Telangana
Hyderabad,15-10-2019,77.89,Telangana
Hyderabad,22-10-2019,77.84,Telangana
Hyderabad,24-10-2019,77.78,Telangana
Hyderabad,25-10-2019,77.67,Telangana
Hyderabad,26-10-2019,77.58,Telangana
Hyderabad,29-10-2019,77.52,Telangana
Hyderabad,01-11-2019,77.39,Telangana
Hyderabad,02-11-2019,77.31,Telangana
Hyderabad,03-11-2019,77.26,Telangana
Hyderabad,04-11-2019,77.17,Telangana
Hyderabad,05-11-2019,77.11,Telangana
Hyderabad,08-11-2019,77.22,Telangana
Hyderabad,09-11-2019,77.38,Telangana
Hyderabad,10-11-2019,77.59,Telangana
Hyderabad,11-11-2019,77.75,Telangana
Hyderabad,13-11-2019,77.86,Telangana
Hyderabad,14-11-2019,78.02,Telangana
Hyderabad,15-11-2019,78.21,Telangana
Hyderabad,16-11-2019,78.36,Telangana
Hyderabad,17-11-2019,78.48,Telangana
Hyderabad,18-11-2019,78.65,Telangana
Hyderabad,19-11-2019,78.81,Telangana
Hyderabad,22-11-2019,78.97,Telangana
Hyderabad,23-11-2019,79.07,Telangana
Hyderabad,24-11-2019,79.17,Telangana
Hyderabad,25-11-2019,79.3,Telangana
Hyderabad,26-11-2019,79.41,Telangana
Hyderabad,29-11-2019,79.46,Telangana
Hyderabad,30-11-2019,79.513,Telangana
Hyderabad,01-12-2019,79.64,Telangana
Hyderabad,07-12-2019,79.55,Telangana
Hyderabad,08-12-2019,79.64,Telangana
Hyderabad,09-12-2019,79.69,Telangana
Hyderabad,10-12-2019,79.7,Telangana
Hyderabad,12-12-2019,79.65,Telangana
